blank,time-of-text,text-time,text,title,author
,8:55,five minutes to nine,"At five minutes to nine, Jacques, in his gray butler's livery, came down the stairs and said, ""Young master, your Herr Papa is coming.""",The Radetzky March,Joseph Roth
,9:00,nine golden strokes,"A fly buzzed, the wall clock began to strike. After the nine golden strokes faded, the district captain began. ""How is Herr Colonel Marek?"" ""Thank you, Papa, he's fine.""",The Radetzky March,Joseph Roth
,10:21,10.21,"Liz Headleand stares into the mirror, as though entranced. She does not see herself or the objects on her dressing-table. The clock abruptly jerks to 10.21.",The Radiant Way,Margaret Drabble
,20:23,20.23,"20.23. In a few minutes she would go down. She could have borrowed some mascara from her daughter Sally, but it was too late.",The Radiant Way,Margaret Drabble
,22:21,10.21,"Liz Headleand stares into the mirror, as though entranced. She does not see herself or the objects on her dressing-table. The clock abruptly jerks to 10.21.",The Radiant Way,Margaret Drabble
,20:23,20.23,"20.23. In a few minutes she would go down. She could have borrowed some mascara from her daughter Sally, but it was too late.",The Radiant Way,Margaret Drabble
,11:55,it can't be far-off twelve,"""I wondered what the time is?"" said the latter after a pause. ""I don't know exactly,"" replied Easton, ""but it can't be far-off twelve.""",The Ragged-Trousered Philanthropists,Robert Tressell
,11:56,it can't be far-off twelve,"""I wondered what the time is?"" said the latter after a pause. ""I don't know exactly,"" replied Easton, ""but it can't be far-off twelve.""",The Ragged-Trousered Philanthropists,Robert Tressell
,11:57,it can't be far-off twelve,"""I wondered what the time is?"" said the latter after a pause. ""I don't know exactly,"" replied Easton, ""but it can't be far-off twelve.""",The Ragged-Trousered Philanthropists,Robert Tressell
,11:58,it can't be far-off twelve,"""I wondered what the time is?"" said the latter after a pause. ""I don't know exactly,"" replied Easton, ""but it can't be far-off twelve.""",The Ragged-Trousered Philanthropists,Robert Tressell
,11:59,it can't be far-off twelve,"""I wondered what the time is?"" said the latter after a pause. ""I don't know exactly,"" replied Easton, ""but it can't be far-off twelve.""",The Ragged-Trousered Philanthropists,Robert Tressell
,23:55,it can't be far-off twelve,"""I wondered what the time is?"" said the latter after a pause. ""I don't know exactly,"" replied Easton, ""but it can't be far-off twelve.""",The Ragged-Trousered Philanthropists,Robert Tressell
,23:56,it can't be far-off twelve,"""I wondered what the time is?"" said the latter after a pause. ""I don't know exactly,"" replied Easton, ""but it can't be far-off twelve.""",The Ragged-Trousered Philanthropists,Robert Tressell
,23:57,it can't be far-off twelve,"""I wondered what the time is?"" said the latter after a pause. ""I don't know exactly,"" replied Easton, ""but it can't be far-off twelve.""",The Ragged-Trousered Philanthropists,Robert Tressell
,23:58,it can't be far-off twelve,"""I wondered what the time is?"" said the latter after a pause. ""I don't know exactly,"" replied Easton, ""but it can't be far-off twelve.""",The Ragged-Trousered Philanthropists,Robert Tressell
,23:59,it can't be far-off twelve,"""I wondered what the time is?"" said the latter after a pause. ""I don't know exactly,"" replied Easton, ""but it can't be far-off twelve.""",The Ragged-Trousered Philanthropists,Robert Tressell
,1:04,It's four minutes past one!,"""Jesus Christ!"" he gasped. ""It's four minutes past one!"" Linden frantically seized hold of a pair of steps and began wandering about the room with them.",The Ragged-Trousered Philanthropists,Robert Tressell
,13:04,It's four minutes past one!,"""Jesus Christ!"" he gasped. ""It's four minutes past one!"" Linden frantically seized hold of a pair of steps and began wandering about the room with them.",The Ragged-Trousered Philanthropists,Robert Tressell
,16:55,five minutes to five,"About five minutes to five, just as they were all putting their things away for the night, Nimrod suddenly appeared in the house.",The Ragged-Trousered Philanthropists,Robert Tressell
,7:49,about ten minutes to eight,"At about ten minutes to eight, Jim had squared the part of the work he had been doing - the window - so he decided not to start on the door or the skirting until after breakfast.",The Ragged-Trousered Philanthropists,Robert Tressell
,7:50,about ten minutes to eight,"At about ten minutes to eight, Jim had squared the part of the work he had been doing - the window - so he decided not to start on the door or the skirting until after breakfast.",The Ragged-Trousered Philanthropists,Robert Tressell
,7:51,about ten minutes to eight,"At about ten minutes to eight, Jim had squared the part of the work he had been doing - the window - so he decided not to start on the door or the skirting until after breakfast.",The Ragged-Trousered Philanthropists,Robert Tressell
,11:55,five minutes to twelve,He was tearing off on his bicycle to one of the jobs about five minutes to twelve to see if he could catch anyone leaving off for dinner before the proper time.,The Ragged-Trousered Philanthropists,Robert Tressell
,11:55,five minutes to twelve,He was tearing off on his bicycle to one of the jobs about five minutes to twelve to see if he could catch anyone leaving off for dinner before the proper time.,The Ragged-Trousered Philanthropists,Robert Tressell
,0:03,after twelve o'clock,It was after twelve o'clock when Easton came home. Ruth recognised his footsteps before he reached the house...,The Ragged-Trousered Philanthropists,Robert Tressell
,9:59,One minute to ten,One minute to ten. With a heavy heart Bert watched the clock. His legs were still aching very badly. He could not see the hands of the clock moving...,The Ragged-Trousered Philanthropists,Robert Tressell
,21:59,One minute to ten,One minute to ten. With a heavy heart Bert watched the clock. His legs were still aching very badly. He could not see the hands of the clock moving...,The Ragged-Trousered Philanthropists,Robert Tressell
,12:50,ten minutes to one,"So presently Bert was sent up to the top of the house to look at a church clock which was visible therefrom, and when he came down he reported that it was ten minutes to one.",The Ragged-Trousered Philanthropists,Robert Tressell
,3:14,3.14,"A signal sounded. ""There's the 3.14 up,"" said Perks. ""You lie low till she's through, and then we'll go up along to my place, and see if there's any of them strawberries...""",The Railway Children,Edith Nesbit
,15:14,3.14,"A signal sounded. ""There's the 3.14 up,"" said Perks. ""You lie low till she's through, and then we'll go up along to my place, and see if there's any of them strawberries ripe what I told you about.""",The Railway Children,Edith Nesbit
,16:58,around 5 p.m.,The rain stopped around 5 p.m. and a few of those people who were out and about expressed mild surprise when the rainbow failed to fade.,The Rainbow,Nicholas Royle
,16:59,around 5 p.m.,The rain stopped around 5 p.m. and a few of those people who were out and about expressed mild surprise when the rainbow failed to fade.,The Rainbow,Nicholas Royle
,17:00,around 5 p.m.,The rain stopped around 5 p.m. and a few of those people who were out and about expressed mild surprise when the rainbow failed to fade.,The Rainbow,Nicholas Royle
,17:01,around 5 p.m.,The rain stopped around 5 p.m. and a few of those people who were out and about expressed mild surprise when the rainbow failed to fade.,The Rainbow,Nicholas Royle
,17:02,around 5 p.m.,The rain stopped around 5 p.m. and a few of those people who were out and about expressed mild surprise when the rainbow failed to fade.,The Rainbow,Nicholas Royle
,0:00,midnight,"Once upon a midnight dreary, while I pondered weak and weary, Over many a quaint and curious volume of forgotten lore, While I nodded, nearly napping, suddenly there came a tapping, As of some one gently rapping, rapping at my chamber door. 'Tis some visitor,' I muttered, 'tapping at my chamber door - Only this, and nothing more.'",The Raven,Edgar Allan Poe
,0:21,12.21am,"Nobody had been one of Mycroft Ward's most important operatives and for sixty seconds every day, between 12.21am and 12.22am.",The Raw Shark Texts,Steven Hall
,0:22,12.22am,"Nobody had been one of Mycroft Ward's most important operatives and for sixty seconds every day, between 12.21am and 12.22am.",The Raw Shark Texts,Steven Hall
,16:34,4.34 p.m.,There was a wardrobe in the corner. A bedside table with a collection of water glasses of varying ages and an alarm clock with red digital numbers- 4.34 p.m.,The Raw Shark Texts,Steven Hall
,23:00,eleven,The train arrived in New York at eleven that night.,The Recognitions,William Gaddis
,7:14,7.14,At 7.14 Harry knew he was alive. He knew that because the pain could be felt in every nerve fibre.,The Redeemer,Jo Nesbo
,19:14,7.14,At 7.14 Harry knew he was alive. He knew that because the pain could be felt in every nerve fibre.,The Redeemer,Jo Nesbo
,0:45,the third quarter after midnight,"At the thought he jumped to his feet and took down from its hook the coat in which he had left Miss Viner's letter. The clock marked the third quarter after midnight, and he knew it would make no difference if he went down to the post-box now or early the next morning.",The Reef,Edith Wharton
,8:50,ten minutes to nine,"He glanced at the bracket-clock on the mantelpiece, but as this had stopped, drew out his watch. ""It is already too late,"" he said. ""It wants only ten minutes to nine.""",The Reluctant Widow,Georgette Heyer
,20:50,ten minutes to nine,"He glanced at the bracket-clock on the mantelpiece, but as this had stopped, drew out his watch. 'It is already too late,' he said. 'It wants only ten minutes to nine.' 'Good God!' she exclaimed, turning quite pale. 'What am I to do?'",The Reluctant Widow,Georgette Heyer
,8:58,nine o'clock,"It was around nine o'clock that I crossed the border into Cornwall. This was at least three hours before the rain began and the clouds were still all of a brilliant white. In fact, many of the sights that greeted me this morning were among the most charming I have so far encountered.",The Remains of the Day,Kazuo Ishiguro
,8:59,nine o'clock,"It was around nine o'clock that I crossed the border into Cornwall. This was at least three hours before the rain began and the clouds were still all of a brilliant white. In fact, many of the sights that greeted me this morning were among the most charming I have so far encountered.",The Remains of the Day,Kazuo Ishiguro
,9:00,nine o'clock,"It was around nine o'clock that I crossed the border into Cornwall. This was at least three hours before the rain began and the clouds were still all of a brilliant white. In fact, many of the sights that greeted me this morning were among the most charming I have so far encountered.",The Remains of the Day,Kazuo Ishiguro
,9:01,nine o'clock,"It was around nine o'clock that I crossed the border into Cornwall. This was at least three hours before the rain began and the clouds were still all of a brilliant white. In fact, many of the sights that greeted me this morning were among the most charming I have so far encountered.",The Remains of the Day,Kazuo Ishiguro
,9:02,nine o'clock,"It was around nine o'clock that I crossed the border into Cornwall. This was at least three hours before the rain began and the clouds were still all of a brilliant white. In fact, many of the sights that greeted me this morning were among the most charming I have so far encountered.",The Remains of the Day,Kazuo Ishiguro
,3:04,3.04,"… his back-up alarm clock rang. He looked at his front-line clock on the bedside table and noted that it had stopped at 3.04. So, you couldn't even rely on alarm clocks.",The Return of the Dancing Master,Henning Mankell
,7:27,7.27,His appointment with the doctor was for 8.45. It was 7.27.,The Return of the Dancing Master,Henning Mankell
,8:28,8.28,"And at 8.28 on the following morning, with a novel chilliness about the upper lip, and a vast excess of strength and spirits...",The Riddle of the Sands,Erskine Childers
,21:34,9.34 p.m.,"Thanks; expect me 9.34 p.m. 26th'; which produced, three hours later, a reply: 'Delighted; please bring a No. 3 Rippingille stove' - a perplexing and ominous direction...",The Riddle of the Sands,Erskine Childers
,22:46,10.46 p.m.,... the time-table showed that the only night train arriving at Norden was one from the south at 10.46 p.m.,The Riddle of the Sands,Erskine Childers
,1:17,1:17,"The clocks stopped at 1:17. A long shear of light and then a series of low concussions. He got up and went to the window. ""What is it?"" she said. He didnt answer.",The Road,Cormac McCarthy
,13:17,1:17,"The clocks stopped at 1:17. A long shear of light and then a series of low concussions. He got up and went to the window. ""What is it?"" she said. He didnt answer.",The Road,Cormac McCarthy
,1:08,1.08a.m.,"It was 1.08a.m. but he had left the ball at the same time as I did, and had further to travel.",The Rosie Project,Graeme Simsion
,2:32,2.32 a.m.,"The last guests departed at 2.32 a.m., two hours and two minutes after the scheduled completion time.",The Rosie Project,Graeme Simsion
,7:19,7.19am,"I opened the sunroof and turned up the CD player volume to combat fatigue, and at 7.19am on Saturday, with the caffeine still running all around my brain...",The Rosie Project,Graeme Simsion
,20:16,sixteen minutes past eight,"He kissed her hand and after a while went to get two more drinks. When he got back, it was sixteen minutes past eight, and Lois was humming softly along with the jukebox",The Rotters' Club,Jonathan Coe
,16:28,4.28pm,Same day: 4.28pm- Right turn at the second bus stop after the gas station. I stopped the car at the first ward post office and inquired at the corner tobacconists.,The Ruined Map: A Novel,Kobo Abe
,18:30,six-thirty,At six-thirty I left the bar and walked outside. It was getting dark and the big Avenida looked cool and graceful. On the other side were homes that once looked out on the beach. Now they looked out on hotels and most of them had retreated behind tall hedges and walls that cut them off from the street.,The Rum Diary,Hunter S. Thompson
,20:18,2018 hrs,2018 hrs Katya has arrived at the Odessa Hotel. Barley and Katya are talking in the canteen. Wicklow and one irregular observing.,The Russia House,John le Carre
,6:00,six o'clock,"What's the time?' I ask, and telling him so that he knows, 'My mother likes “peace and quiet” to sleep late on Saturday mornings.' 'She does, does she? It's six o'clock. I couldn't sleep,' he says wearily, like an afterthought, as if it's what he expects.",The Saints,Patsy Hickman
,11:00,eleven o'clock,"I keep telling myself that once in the car I will be fine, I can listen to Radio Four Woman's Hour and that will take me till eleven o'clock when the class starts. I have given myself an hour and a half to drive from Notting Hill Gate to Tavistock Square.",The Saints,patsy hickman
,1:00,one,"""I think,"" he said, with a triumphant smile, ""that I may safely expect to find the person I seek in the dining-room, fair lady."" ""There may be more than one."" ""Whoever is there, as the clock strikes one, will be shadowed by one of my men; of these, one, or perhaps two, or even three, will leave for France to-morrow. One of these will be the 'Scarlet Pimpernel.'""",The Scarlet Pimpernel,Baroness Orczy
,6:30,half-past six,Nervously she jumped up and listened; the house itself was as still as ever; the footsteps had retreated. Through her wide-open window the brilliant rays of the morning sun were flooding her room with light. She looked up at the clock; it was half-past six—too early for any of the household to be already astir.,The Scarlet Pimpernel,Baroness Orczy
,13:00,one,"""I think,"" he said, with a triumphant smile, ""that I may safely expect to find the person I seek in the dining-room, fair lady."" ""There may be more than one."" ""Whoever is there, as the clock strikes one, will be shadowed by one of my men; of these, one, or perhaps two, or even three, will leave for France to-morrow. One of these will be the 'Scarlet Pimpernel.'""",The Scarlet Pimpernel,Baroness Orczy
,2:13,02.13 on the morning,"You're going to a dimension that diverged from our own at 02.13 on the morning of Wednesday 20 February 1918, over twenty-six years earlier.","The Second Internet Cafe, Part 1",Chris James
,11:27,11.27 in the morning,It's from one of the more recent plates the tree has scanned: 11.27 in the morning of 4 April 1175,"The Second Internet Cafe, Part 2",Chris James
,8:50,ten minutes to nine,"What did it mean by beginning to tick so loudly all of a sudden? Its face indicated ten minutes to nine. Mrs Verloc cared nothing for time, and the ticking went on.",The Secret Agent,Joseph Conrad
,20:50,ten minutes to nine,"What did it mean by beginning to tick so loudly all of a sudden? Its face indicated ten minutes to nine. Mrs. Verloc cared nothing for time, and the ticking went on.",The Secret Agent,Joseph Conrad
,21:23,9.23pm,"My father met me at the station, the dog jumped up to meet me, missed, and nearly fell in front of the 9.23pm Birmingham express.",The Secret Diary of Adrian Mole Aged 13 3/4,Sue Townsend
,8:44,eight forty-four,"Several soldiers - some with their uniforms unbuttoned - were looking over a motorcycle, arguing about it. The sergeant looked at his watch; it was eight forty-four.",The Secret Miracle,Jorge Luis Borges
,20:44,eight forty-four,"Several soldiers - some with their uniforms unbuttoned - were looking over a motorcycle, arguing about it. The sergeant looked at his watch; it was eight forty-four.",The Secret Miracle,Jorge Luis Borges
,2:01,2.01am,I checked my watch. 2.01am. The cheeseburger Happy Meal was now only a distant memory. I cursed myself for not also ordering a breakfast sandwich for the morning.,The Selected Works of T.S. Spivet,Reif Larsen
,4:54,six minutes before five o'clock,"At six minutes before five o'clock, Daisy Robinson, about to reach her own apartment door, paused to look and to listen. Something was out of order.",The Seventeen Widows of Sans Souci,Charlotte Armstrong
,16:54,six minutes before five o'clock,"At six minutes before five o'clock, Daisy Robinson, about to reach her own apartment door, paused to look and to listen. Something was out of order.",The Seventeen Widows of Sans Souci,Charlotte Armstrong
,2:15,2.15am,"At 2.15am a policeman observed the place in darkness, but with the stranger's motor still at the curb.",The Shadow Out of Time,H. P. Lovecraft
,22:00,ten,"By ten, Quoyle was drunk. The crowd was enormous, crushed together so densely that Nutbeem could not force his way down the hall or to the door and urinated on the remaining potato chips in the blue barrel, setting a popular example.",The Shipping News,E. Annie Proulx
,2:58,about three o'clock in the morning,"It was now about three o'clock in the morning and Francis Macomber, who had been asleep a little while after he had stopped thinking about the lion...",The Short Happy Life of Francis Macomber,Ernest Hemingway
,2:59,about three o'clock in the morning,"It was now about three o'clock in the morning and Francis Macomber, who had been asleep a little while after he had stopped thinking about the lion...",The Short Happy Life of Francis Macomber,Ernest Hemingway
,3:00,about three o'clock in the morning,"It was now about three o'clock in the morning and Francis Macomber, who had been asleep a little while after he had stopped thinking about the lion...",The Short Happy Life of Francis Macomber,Ernest Hemingway
,3:01,about three o'clock in the morning,"It was now about three o'clock in the morning and Francis Macomber, who had been asleep a little while after he had stopped thinking about the lion...",The Short Happy Life of Francis Macomber,Ernest Hemingway
,3:02,about three o'clock in the morning,"It was now about three o'clock in the morning and Francis Macomber, who had been asleep a little while after he had stopped thinking about the lion...",The Short Happy Life of Francis Macomber,Ernest Hemingway
,10:48,10.48,I was down there for a bit last summer. I found it quite convenient for town. Of course the trains only go every hour. 48 minutes past the hour from Waterloo-up to 10.48.,The Sign in the Sky,Agatha Christie
,22:48,10.48,I was down there for a bit last summer. I found it quite convenient for town. Of course the trains only go every hour. 48 minutes past the hour from Waterloo-up to 10.48.,The Sign in the Sky,Agatha Christie
,17:30,half-past five,"It was half-past five before Holmes returned. He was bright, eager, and in excellent spirits, a mood which in his case alternated with fits of the blackest depression.",The Sign Of Four,Arthur Conan Doyle
,4:53,seven minutes before five,It was so quiet in the post office that Trinidad could hear the soft tick of the clock's second hand every time it moved. It was now seven minutes before five.,The Silence of Bonaventure Arrow,Rita Leganski
,16:53,seven minutes before five,It was so quiet in the post office that Trinidad could hear the soft tick of the clock's second hand every time it moved. It was now seven minutes before five.,The Silence of Bonaventure Arrow,Rita Leganski
,1:26,one twenty-six A.M.,"When I reached the stop and got off, it was already one twenty-six A.M. by the bus's own clock. I had been gone over ten hours.",The Silver Metal Lover,Tanith Lee
,3:14,3.14,"Since he had told the girl that it had to end, he'd been waking up every morning at 3.14, without fail. Every morning his eyes would flick open, alert...",The Slap,Christos Tsiolkas
,2:00,two,"At two, the snowplows were in action in Lillestrom.",The Snowman,Jo Nesbo
,11:00,eleven o'clock,"At eleven o'clock in the morning, large flakes had appeared from a colourless sky and invaded the fields, gardens and lawns of Romerike like an armada from outer space.",The Snowman,Jo Nesbo
,0:25,Twenty-five past midnight,"I mean, look at the time! Twenty-five past midnight! It was a triumph, it really was!",The Soldier's Wife,Margaret Leroy
,10:30,ten-thirty,"At ten-thirty I'm cleaned up, shaved and dressed in my Easter best - a two-piece seersucker Palm Beach I've had since college.",The Sportswriter,Richard Ford
,2:37,Thirty-seven minutes past two in the morning,"June 13, 1990. Thirty-seven minutes past two in the morning. And sixteen seconds.",The Stand,Stephen King
,9:07,"a sparkling morning, 9:07 by the clock","It was a sparkling morning, 9:07 by the clock when Mrs. Flett stepped aboard the Imperial Limited at the Tyndall station, certain that her life was ruined...",The Stone Diaries,Carol Shields
,13:27,around one-thirty,Raymond came back with Masson around one-thirty. His arm was bandaged up and he had an adhesive plaster on the corner of his mouth.,The Stranger,Albert Camus
,13:28,around one-thirty,Raymond came back with Masson around one-thirty. His arm was bandaged up and he had an adhesive plaster on the corner of his mouth.,The Stranger,Albert Camus
,13:29,around one-thirty,Raymond came back with Masson around one-thirty. His arm was bandaged up and he had an adhesive plaster on the corner of his mouth.,The Stranger,Albert Camus
,13:30,around one-thirty,Raymond came back with Masson around one-thirty. His arm was bandaged up and he had an adhesive plaster on the corner of his mouth.,The Stranger,Albert Camus
,13:31,around one-thirty,Raymond came back with Masson around one-thirty. His arm was bandaged up and he had an adhesive plaster on the corner of his mouth.,The Stranger,Albert Camus
,13:32,around one-thirty,Raymond came back with Masson around one-thirty. His arm was bandaged up and he had an adhesive plaster on the corner of his mouth.,The Stranger,Albert Camus
,13:33,around one-thirty,Raymond came back with Masson around one-thirty. His arm was bandaged up and he had an adhesive plaster on the corner of his mouth.,The Stranger,Albert Camus
,11:00,eleven,"... the bracket clock whirred and then hectically struck eleven, its weights spooling downwards at the sudden expense of energy. She had to sit for a moment, when the echo had vanished, to repossess her thoughts. Other clocks (and she could hear the grandfather in the hall chime belatedly) showed a more respectful attitude to telling the hour.",The Stranger's Child,Alan Hollinghurst
,23:00,eleven,"... the bracket clock whirred and then hectically struck eleven, its weights spooling downwards at the sudden expense of energy. She had to sit for a moment, when the echo had vanished, to repossess her thoughts. Other clocks (and she could hear the grandfather in the hall chime belatedly) showed a more respectful attitude to telling the hour.",The Stranger's Child,Alan Hollinghurst
,4:11,eleven minutes after four,"The next morning I awaken at exactly eleven minutes after four, having slept straight through my normal middle-of-the-night insomniac waking at three.",The Stuff of Life,Karen Karbo
,7:15,7.15,"Gough again knocked on Mr and Mrs Kent's bedroom door. This time it was opened - Mary Kent had got out of bed and put on her dressing gown, having just checked her husband's watch: it was 7.15. A confused conversation ensued, in which each woman seemed to assume Saville was with the other.",The Suspicions of Mr Whicher,Kate Summerscale
,13:00,one o'clock,It was one o'clock. I bought some apples and a small pork pie and drove across the bridge to the other side of the riverbank in the direction of Orford Ness.,The Swimmer,Roma Tearne
,4:57,three minutes to five,Then at three minutes to five - Pendel had somehow never doubted that Osnard would be punctual - along comes a brown Ford hatchback with an Avis sticker on the back window...,The Tailor of Panama,John Le Carre
,16:57,three minutes to five,Then at three minutes to five - Pendel had somehow never doubted that Osnard would be punctual - along comes a brown Ford hatchback with an Avis sticker on the back window...,The Tailor of Panama,John Le Carre
,7:55,nearly eight,"He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.",The Talented Mr Ripley,Patricia Highsmith
,7:56,nearly eight,"He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.",The Talented Mr Ripley,Patricia Highsmith
,7:57,nearly eight,"He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.",The Talented Mr Ripley,Patricia Highsmith
,7:58,nearly eight,"He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.",The Talented Mr Ripley,Patricia Highsmith
,7:59,nearly eight,"He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.",The Talented Mr Ripley,Patricia Highsmith
,19:55,nearly eight,"He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.",The Talented Mr Ripley,Patricia Highsmith
,19:56,nearly eight,"He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.",The Talented Mr Ripley,Patricia Highsmith
,19:57,nearly eight,"He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.",The Talented Mr Ripley,Patricia Highsmith
,19:58,nearly eight,"He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.",The Talented Mr Ripley,Patricia Highsmith
,19:59,nearly eight,"He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.",The Talented Mr Ripley,Patricia Highsmith
,7:50,ten to eight,"At ten to eight, he strolled downstairs, to make sure that Signora Buffi was not pottering around in the hall and that her door was not open, and to make sure there really was no one in Freddie's car...",The Talented Mr Ripley,Patricia Highsmith
,19:50,ten to eight,"At ten to eight, he strolled downstairs, to make sure that Signora Buffi was not pottering around in the hall and that her door was not open, and to make sure there really was no one in Freddie's car, though he had gone down in the middle of the afternoon to look at the car and see if it was Freddie's.",The Talented Mr Ripley,Patricia Highsmith
,7:50,ten to eight,"At ten to eight, he strolled downstairs, to make sure that Signora Buffi was not pottering around in the hall and that her door was not open...",The Talented Mr Ripley,Patricia Highsmith
,19:50,ten to eight,"At ten to eight, he strolled downstairs, to make sure that Signora Buffi was not pottering around in the hall and that her door was not open...",The Talented Mr Ripley,Patricia Highsmith
,12:00,Then came the stroke of noon,"Then came the stroke of noon, and all these working and professional people dispersed like a trampled anthill into all the streets and directions. The white bridge was swarming with nimble dots. And when you considered that each dot had a mouth with which it was now planning to eat lunch, you couldn't help bursting into laughter.",The Tanners,Robert Walser
,19:00,about seven o'clock at night,"Twas about seven o'clock at night, And the wind it blew with all its might, And the rain came pouring down, And the dark clouds seem'd to frown",The Tay Bridge Disaster,William McGonagall
,4:00,four in the morning,"When he noticed that the chefs from the grand hotels and restaurants - a picky, impatient bunch - tended to move around from seller to seller, buying apples here and broccoli there, he asked if he could have tea available for them. Tommy agreed, and the chefs, grateful for a hot drink at four in the morning, lingered and bought.",The Tea Rose,Jennifer Donnelly
,10:30,10:30,"I had arranged to meet the Occupational Health Officer at 10:30. I took the train from Watford Junction at 8.19 and arrived at London Euston seven minutes late, at 8.49.",The Terrible Privacy of Maxwell Sim,Jonathan Coe
,8:19,8.19,"I had arranged to meet the Occupational Health Officer at 10:30. I took the train from Watford Junction at 8.19 and arrived at London Euston seven minutes late, at 8.49.",The Terrible Privacy of Maxwell Sim,Jonathan Coe
,8:49,8.49,"I had arranged to meet the Occupational Health Officer at 10:30. I took the train from Watford Junction at 8.19 and arrived at London Euston seven minutes late, at 8.49.",The Terrible Privacy of Maxwell Sim,Jonathan Coe
,1:17,One seventeen,"One seventeen and four seconds. That shorter guy's really got it made, and gets on a scooter, and that taller one, he goes in.","The Terrorist, He Watches",Wislawa Szymborska
,1:18,One eighteen,"One eighteen exactly. Was she stupid enough to head inside? Or wasn't she? We'll know before long, When the dead are carried out.","The Terrorist, He Watches",Wislawa Szymborska
,13:17,One seventeen,"One seventeen and four seconds. That shorter guy's really got it made, and gets on a scooter, and that taller one, he goes in.","The Terrorist, He Watches",Wislawa Szymborska
,13:18,One eighteen,"One eighteen exactly. Was she stupid enough to head inside? Or wasn't she? We'll know before long, When the dead are carried out.","The Terrorist, He Watches",Wislawa Szymborska
,7:59,A minute to eight,"Quickly, quickly. A minute to eight. My hot water bottle was ready, and I filled a glass with water from the tap. Time was of the essence.",The Thirteenth Tale,Diane Setterfield
,19:59,A minute to eight,"Quickly, quickly. A minute to eight. My hot water bottle was ready, and I filled a glass with water from the tap. Time was of the essence.",The Thirteenth Tale,Diane Setterfield
,6:30,Six-thirty,"Then I hung about in the hall waiting for the milkman. That was the worst part of the business, for I was fairly choking to get out of doors. Six-thirty passed, then six-forty, but still he did not come. The fool had chosen this day of all days to be late. At one minute after the quarter to seven I heard the rattle of the cans outside. I opened the front door, and there was my man, singling out my cans from a bunch he carried and whistling through his teeth.",The Thirty-Nine Steps,John Buchan
,6:40,six-forty,"Then I hung about in the hall waiting for the milkman. That was the worst part of the business, for I was fairly choking to get out of doors. Six-thirty passed, then six-forty, but still he did not come. The fool had chosen this day of all days to be late. At one minute after the quarter to seven I heard the rattle of the cans outside. I opened the front door, and there was my man, singling out my cans from a bunch he carried and whistling through his teeth.",The Thirty-Nine Steps,John Buchan
,6:46,one minute after the quarter to seven,"Then I hung about in the hall waiting for the milkman. That was the worst part of the business, for I was fairly choking to get out of doors. Six-thirty passed, then six-forty, but still he did not come. The fool had chosen this day of all days to be late. At one minute after the quarter to seven I heard the rattle of the cans outside. I opened the front door, and there was my man, singling out my cans from a bunch he carried and whistling through his teeth.",The Thirty-Nine Steps,John Buchan
,7:10,7.10,"A search in Bradshaw informed me that a train left St Pancras at 7.10, which would land me at any Galloway station in the late afternoon.",The Thirty-Nine Steps,John Buchan
,10:00,strikes ten,The grandfather clock in the State Room strikes ten times.,The Thousand Autumns of Jacob de Zoet,David Mitchell
,22:00,strikes ten,The grandfather clock in the State Room strikes ten times.,The Thousand Autumns of Jacob de Zoet,David Mitchell
,8:15,A quarter past eight,Natsha: [Puts down her candle] What's the time? Andrey: [Looks at his watch] A quarter past eight. Natasha: And Olga and Irina aren't in yet. The poor things are still at work.,The Three Sisters,Anton Chekhov
,20:15,A quarter past eight,Natsha: [Puts down her candle] What's the time? Andrey: [Looks at his watch] A quarter past eight. Natasha: And Olga and Irina aren't in yet. The poor things are still at work.,The Three Sisters,Anton Chekhov
,4:03,4:03 a.m.,It's 4:03 a.m. on a supremely cold January morning and I'm just getting home. I've been out dancing and I'm only half drunk but utterly exhausted.,The Time Traveler's Wife,Audrey Niffenegger
,0:23,twenty-three minutes past midnight,"Oskar weighed the wristwatch in his hand, then gave the rather fine piece with its luminous dial showing twenty-three minutes past midnight to little Pinchcoal.",The Tin Drum,Gunter Grass
,3:21,twenty-one minutes past three,"Next, he remembered that the morrow of Christmas would be the twenty-seventh day of the moon, and that consequently high water would be at twenty-one minutes past three.",The Toilers of the Sea,Victor Hugo
,15:21,twenty-one minutes past three,"Next, he remembered that the morrow of Christmas would be the twenty-seventh day of the moon, and that consequently high water would be at twenty-one minutes past three.",The Toilers of the Sea,Victor Hugo
,5:23,5.23am,"If I could count precisely to sixty between two passing orange minutes on her digital clock, starting at 5.23am and ending exactly as it melted into 5:24...",The Tragedy of Arthur,Arthur Phillips
